ICD,SHORT_TITLE,LONG_TITLE,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_481,Pneumococcal pneumonia,Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia],0.0023939353637451788,0.6364376906898901,0.5993512841020172,0.520120560443141,0.5448369323735892
ICD_48282,Pneumonia e coli,Pneumonia due to escherichia coli [E. coli],0.0023939353637451788,0.49953197665807636,0.4719452590420332,0.42305903610888945,0.5611703545721141
ICD_7824,Jaundice NOS,"Jaundice, unspecified, not of newborn",0.0023939353637451788,0.7130157883823572,0.6932047750229569,0.682831245001333,0.6312642554578038
ICD_7755,Neonatal dehydration,Other transitory neonatal electrolyte disturbances,0.0023939353637451788,0.9578749370538227,0.9724458662875085,0.9838842975206611,0.9695547853905625
ICD_1984,Sec malig neo nerve NEC,Secondary malignant neoplasm of other parts of nervous system,0.0023939353637451788,0.8842827097959063,0.8396723836606534,0.773980271927486,0.7662564056992209
ICD_78321,Abnormal loss of weight,Loss of weight,0.0023939353637451788,0.6031517521253591,0.5746052904410676,0.49691785894131935,0.5112325602061673
ICD_1578,Malig neo pancreas NEC,Malignant neoplasm of other specified sites of pancreas,0.0022609389546482243,0.6955982108474777,0.6784679640984627,0.80009923279718,0.7432299534938831
ICD_E9426,Adv eff antihyperten agt,Other antihypertensive agents causing adverse effects in therapeutic use,0.0022609389546482243,0.5618738706715246,0.5960366124588998,0.6278029562487041,0.5031413845196836
ICD_36221,Retrolental fibroplasia,Retrolental fibroplasia,0.0022609389546482243,0.9984626321869724,0.9852779999407565,0.9984922539174739,0.9966601498859563
ICD_E8784,Abn react-plast surg NEC,"Other restorative surgery causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",0.0022609389546482243,0.4657158091175686,0.4521372078556829,0.5327882934921058,0.5036020024289819
ICD_4238,Pericardial disease NEC,Other specified diseases of pericardium,0.0022609389546482243,0.7675019994668089,0.7381261293284753,0.6289256198347107,0.6951272253325039
ICD_1123,Cutaneous candidiasis,Candidiasis of skin and nails,0.0022609389546482243,0.5918510619390385,0.5729287004946828,0.49931129476584024,0.5712254509908469
ICD_V5883,Therapeutic drug monitor,Encounter for therapeutic drug monitoring,0.0022609389546482243,0.5737669954678752,0.5558843567641222,0.622493261056311,0.6360674190586214
ICD_75312,Polycystic kidney NOS,"Polycystic kidney, unspecified type",0.0022609389546482243,0.8866879943126278,0.7629343286234782,0.8658668799431263,0.9493394354098166
ICD_28249,Thalassemia NEC,Other thalassemia,0.0022609389546482243,0.649050623537427,0.4902811102224592,0.856712284131639,0.7997571018098877
ICD_51852,Ot pul insuf fol trm/srg,"Other pulmonary insufficiency, not elsewhere classified, following trauma and surgery",0.0022609389546482243,0.8216238632660919,0.7851387778073995,0.680457063301638,0.657506146509079
ICD_25052,DMII ophth uncntrld,"Diabetes with ophthalmic manifestations, type II or unspecified type, uncontrolled",0.0022609389546482243,0.8512604046328387,0.7470718919399271,0.8316759975117747,0.8200953819722148
ICD_E9504,Poison-drug/medicin NEC,Suicide and self-inflicted poisoning by other specified drugs and medicinal substances,0.0022609389546482243,0.8526526259664089,0.6811813146123996,0.7800008886519151,0.8861488788175005
ICD_5693,Rectal & anal hemorrhage,Hemorrhage of rectum and anus,0.0022609389546482243,0.6289285820077609,0.5919162297461418,0.5039470955893244,0.5357460232826802
ICD_3363,Myelopathy in oth dis,Myelopathy in other diseases classified elsewhere,0.0022609389546482243,0.7832518735744542,0.7371693474332771,0.7016854764655351,0.7369234870701146
ICD_2769,Electrolyt/fluid dis NEC,Electrolyte and fluid disorders not elsewhere classified,0.0022609389546482243,0.6197251103409461,0.5971237299683048,0.4532050712402618,0.5050786456944815
ICD_44103,Dsct of thoracoabd aorta,"Dissection of aorta, thoracoabdominal",0.0022609389546482243,0.8911371782339524,0.7928878225065908,0.7684247163719304,0.7762033828016233
ICD_39890,Rheumatic heart dis NOS,"Rheumatic heart disease, unspecified",0.0022609389546482243,0.610672709499689,0.5905477057969727,0.6765988329038183,0.7513537130839183
ICD_E8799,Abn react-procedure NOS,"Unspecified procedure as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at time of procedure",0.0022609389546482243,0.5639533161527296,0.5431736722059303,0.4293817944844338,0.5896353564975265
ICD_E9479,Adv eff medicinal NOS,Unspecified drug or medicinal substance causing adverse effects in therapeutic use,0.0022609389546482243,0.5704138155751058,0.5631979620249414,0.4718800912349299,0.5244231167984834
ICD_2387,NA,NA,0.0022609389546482243,0.82178085843775,0.723347847981279,0.8412408542907077,0.8417696021801593
ICD_V1279,Prsnl hst ot spf dgst ds,Personal history of other diseases of digestive system,0.0022609389546482243,0.4548061257738677,0.45210462395213125,0.6122234070914423,0.5610385378713825
ICD_7905,Abn serum enzy level NEC,Other nonspecific abnormal serum enzyme levels,0.0022609389546482243,0.5701886904232946,0.5553748629994965,0.4497467342042122,0.49656980360792674
ICD_7213,Lumbosacral spondylosis,Lumbosacral spondylosis without myelopathy,0.0022609389546482243,0.6894368909031665,0.5828164341360822,0.5492653810835629,0.5896886756124292
ICD_3510,Bell's palsy,Bell's palsy,0.0021279425455512702,0.5850746268656717,0.5716950959488273,0.49209421641791046,0.6095898853944564
ICD_9992,Vasc comp med care NEC,"Other vascular complications of medical care, not elsewhere classified",0.0021279425455512702,0.4857975746268657,0.5028384861407249,0.5826375932835821,0.4249100479744137
ICD_4660,Acute bronchitis,Acute bronchitis,0.0021279425455512702,0.5563532782515992,0.5377132196162047,0.6170858875266525,0.5164029184434968
ICD_30183,Borderline personality,Borderline personality disorder,0.0021279425455512702,0.9303738006396588,0.865741604477612,0.8888609408315564,0.8975363139658848
ICD_43883,Facial weakness,"Other late effects of cerebrovascular disease, facial weakness",0.0021279425455512702,0.6405383795309169,0.6146255330490406,0.6504497601279318,0.7492970415778252
ICD_9349,FB respiratory tree NOS,"Foreign body in respiratory tree, unspecified",0.0021279425455512702,0.6876399253731343,0.7182202825159915,0.4557769189765458,0.619959355010661
ICD_4786,Edema of larynx,Edema of larynx,0.0021279425455512702,0.77730210554371,0.7511194029850746,0.573798973880597,0.6983991871002132
ICD_V6441,Lap surg convert to open,Laparoscopic surgical procedure converted to open procedure,0.0021279425455512702,0.6323560767590619,0.6434434968017058,0.6288146321961621,0.5064365671641792
ICD_78606,Tachypnea,Tachypnea,0.0021279425455512702,0.5797341417910448,0.5653118336886993,0.4400219882729211,0.54153118336887
ICD_3371,Aut neuropthy in oth dis,Peripheral autonomic neuropathy in disorders classified elsewhere,0.0021279425455512702,0.8664412313432835,0.791397921108742,0.6373001066098081,0.7721132062899787
ICD_7707,Perinatal chr resp dis,Chronic respiratory disease arising in the perinatal period,0.0021279425455512702,0.9978478144989339,0.9846481876332622,0.9980660314498934,0.9708089019189765
ICD_24290,Thyrotox NOS no crisis,"Thyrotoxicosis without mention of goiter or other cause, and without mention of thyrotoxic crisis or storm",0.0021279425455512702,0.6317430703624733,0.6248767324093817,0.610297841151386,0.5392523987206823
ICD_3332,Myoclonus,Myoclonus,0.0021279425455512702,0.5319862739872068,0.5185467750533049,0.4671691764392324,0.5434318363539445
ICD_3331,Tremor NEC,Essential and other specified forms of tremor,0.0021279425455512702,0.5986940298507463,0.5008262260127931,0.5897454690831556,0.6679121135394457
ICD_V160,Family hx-gi malignancy,Family history of malignant neoplasm of gastrointestinal tract,0.0021279425455512702,0.6711720415778252,0.6603911247334755,0.4697011593816631,0.5775003331556503
ICD_1912,Mal neo temporal lobe,Malignant neoplasm of temporal lobe,0.0021279425455512702,0.8708388859275054,0.8509561567164179,0.838742670575693,0.7533315565031983
ICD_42840,Syst/diast hrt fail NOS,"Combined systolic and diastolic heart failure, unspecified",0.0021279425455512702,0.7112040245202558,0.6498933901918976,0.39537246801705755,0.6054021188699361
ICD_42613,Av block-2nd degree NEC,Other second degree atrioventricular block,0.0021279425455512702,0.6941597814498934,0.6467617270788912,0.5398820628997868,0.5292827158848614
ICD_20190,Hdgk dis unsp xtrndl org,"Hodgkin's disease, unspecified type, unspecified site, extranodal and solid organ sites",0.0021279425455512702,0.7104144456289979,0.5982442697228145,0.7609008528784649,0.7667294109808103
ICD_E9305,Adv eff cephalosporin,Cephalosporin group causing adverse effects in therapeutic use,0.0021279425455512702,0.49853411513859275,0.4424706823027718,0.45029317697228144,0.5102745202558635
ICD_03840,Gram-neg septicemia NOS,"Septicemia due to gram-negative organism, unspecified",0.0021279425455512702,0.6556902985074627,0.6387526652452026,0.33941231343283584,0.6245835554371002
ICD_25011,DMI keto nt st uncntrld,"Diabetes with ketoacidosis, type I [juvenile type], not stated as uncontrolled",0.0021279425455512702,0.8614105810234541,0.8138559434968017,0.7144639525586354,0.8097181503198294
ICD_7101,Systemic sclerosis,Systemic sclerosis,0.0021279425455512702,0.7678571428571428,0.5808935234541578,0.8993553438166311,0.9363356210021322
ICD_2880,NA,NA,0.0021279425455512702,0.850199893390192,0.8139125799573561,0.7326958955223881,0.75863539445629
ICD_5716,Biliary cirrhosis,Biliary cirrhosis,0.0021279425455512702,0.8356909648187634,0.7343683368869935,0.8220065964818764,0.8968400186567164
ICD_53782,Angio stm/dudn w/o hmrhg,Angiodysplasia of stomach and duodenum without mention of hemorrhage,0.0021279425455512702,0.7724380330490405,0.7380130597014926,0.6216900986140725,0.6546158715351812
ICD_V4585,Insulin pump status,Insulin pump status,0.0021279425455512702,0.8369236407249467,0.7121535181236673,0.8449710154584222,0.8218450159914712
ICD_4659,Acute uri NOS,Acute upper respiratory infections of unspecified site,0.0021279425455512702,0.6780816897654585,0.6877565298507462,0.4662463352878465,0.5160081289978679
ICD_5730,Chr passiv congest liver,Chronic passive congestion of liver,0.0019949461364543158,0.7310134594882729,0.7315498400852879,0.40954990671641794,0.5626449227078891
ICD_78650,Chest pain NOS,"Chest pain, unspecified",0.0019949461364543158,0.7040245202558635,0.6445162579957356,0.46257162846481875,0.663726012793177
ICD_53020,Ulc esophagus w/o bleed,Ulcer of esophagus without bleeding,0.0019949461364543158,0.5046808368869936,0.5158215618336887,0.46333288912579956,0.5541294642857143
ICD_73679,Acq ankle-foot def NEC,Other acquired deformities of ankle and foot,0.0019949461364543158,0.6472414712153518,0.6260161247334755,0.3769189765458422,0.6440348480810234
ICD_5921,Calculus of ureter,Calculus of ureter,0.0019949461364543158,0.5987273454157782,0.5656783049040511,0.49011194029850746,0.4910514392324094
ICD_5855,Chron kidney dis stage V,"Chronic kidney disease, Stage V",0.0019949461364543158,0.8173940565031983,0.7530550373134328,0.6217617270788912,0.6556636460554371
ICD_40301,Mal hyp kid w cr kid V,"Hypertensive chronic kidney disease, malignant, with chronic kidney disease stage V or end stage renal disease",0.0019949461364543158,0.9270888859275054,0.8926839019189765,0.6499283715351812,0.8301156050106611
ICD_42611,Atriovent block-1st degr,First degree atrioventricular block,0.0019949461364543158,0.6803338219616205,0.6888526119402985,0.6880613672707889,0.6419492937100213
ICD_36900,Both eyes blind-who def,"Profound impairment, both eyes, impairment level not further specified",0.0019949461364543158,0.5460121268656716,0.4826159381663113,0.5969599546908315,0.7548790644989339
ICD_6960,Psoriatic arthropathy,Psoriatic arthropathy,0.0019949461364543158,0.7861973614072495,0.6218383528784648,0.9000199893390192,0.8137326759061834
ICD_73342,Aseptic necrosis femur,Aseptic necrosis of head and neck of femur,0.0019949461364543158,0.7536280650319829,0.7354477611940299,0.497706223347548,0.70143756663113
ICD_43311,Ocl crtd art w infrct,Occlusion and stenosis of carotid artery with cerebral infarction,0.0019949461364543158,0.5845015991471215,0.5763226279317697,0.6905617004264393,0.6728528118336887
ICD_57451,Choledochlith NOS w obst,"Calculus of bile duct without mention of cholecystitis, with obstruction",0.0019949461364543158,0.7172141524520256,0.6826226012793177,0.5778151652452026,0.6084538246268657
ICD_42989,Ill-defined hrt dis NEC,Other ill-defined heart diseases,0.0019949461364543158,0.6971348614072495,0.679704157782516,0.5650752931769722,0.5198710687633262
ICD_1911,Malig neo frontal lobe,Malignant neoplasm of frontal lobe,0.0019949461364543158,0.9826392590618337,0.9538412846481876,0.9320045975479745,0.9717150852878466
ICD_25081,DMI oth nt st uncntrld,"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",0.0019949461364543158,0.8708622068230277,0.6845049307036247,0.7160347814498934,0.7922308102345416
ICD_56985,Angio intes w hmrhg,Angiodysplasia of intestine with hemorrhage,0.0019949461364543158,0.7758728678038379,0.7134761460554371,0.5506946295309169,0.5767374067164179
ICD_V4281,Trnspl status-bne marrow,Bone marrow replaced by transplant,0.0019949461364543158,0.8444096481876333,0.7839952025586354,0.7667793843283582,0.8479827425373134
ICD_V851,"BMI between 19-24,adult","Body Mass Index between 19-24, adult",0.0019949461364543158,0.7052272121535181,0.6801772388059701,0.5218383528784648,0.6649836753731343
ICD_99813,Seroma complicting proc,Seroma complicating a procedure,0.0019949461364543158,0.637516657782516,0.6400453091684435,0.5486340618336887,0.574268723347548
ICD_5733,Hepatitis NOS,"Hepatitis, unspecified",0.0019949461364543158,0.6237673240938166,0.6222647921108742,0.5203608075692964,0.4614888726012793
ICD_4255,Alcoholic cardiomyopathy,Alcoholic cardiomyopathy,0.0019949461364543158,0.7906150053304903,0.7752298773987207,0.8063216284648187,0.717112539978678
ICD_V140,Hx-penicillin allergy,Personal history of allergy to penicillin,0.0019949461364543158,0.7891091417910447,0.734308368869936,0.7450526385927505,0.7257462686567164
ICD_47831,Vocal paral unilat part,"Unilateral paralysis of vocal cords or larynx, partial",0.0019949461364543158,0.6282582622601279,0.6241171375266524,0.5947977745202558,0.644942697228145
ICD_44381,Angiopathy in other dis,Peripheral angiopathy in diseases classified elsewhere,0.0019949461364543158,0.8419276385927505,0.7360707622601279,0.5641990938166311,0.8003797974413646
ICD_7098,Skin disorders NEC,Other specified disorders of skin,0.0019949461364543158,0.5566564498933901,0.5524753464818764,0.6816581156716418,0.5032782515991471
ICD_99709,Surg comp nerv systm NEC,Other nervous system complications,0.0019949461364543158,0.7638126332622601,0.7361840351812367,0.5838003065031983,0.5646338619402985
ICD_4552,Int hemrrhoid w comp NEC,Internal hemorrhoids with other complication,0.0019949461364543158,0.724143789978678,0.6946128731343284,0.5500383128997868,0.6079890724946695
ICD_73710,Kyphosis NOS,Kyphosis (acquired) (postural),0.0019949461364543158,0.6303504797441365,0.6128897921108742,0.5857026252665245,0.6127981743070362
ICD_V502,Routine circumcision,Routine or ritual circumcision,0.0019949461364543158,0.9778351545842218,0.9804904051172708,0.9770922174840085,0.9447694562899787
