ICD,NAME,prevalence,AUC_WeightP2V,AUC_P2V,AUC_LR,AUC_RF
ICD_Z99.81,Dependence on supplemental oxygen,3.007060734816296e-4,0.9382731682534798,0.9106440285862759,0.8844424197768885,0.781111574540954
ICD_D46.9,"Myelodysplastic syndrome, unspecified-D46.9",3.007060734816296e-4,0.8223313753088587,0.7423439920861675,0.7756640235139227,0.749664507510969
ICD_M25.552,Pain in left hip,3.007060734816296e-4,0.7984401512410638,0.7541639772377151,0.6728273520834109,0.5321222990019965
ICD_T86.10,Unspecified complication of kidney transplant,3.007060734816296e-4,0.8929767941846632,0.9258064781081485,0.8629314555209519,0.7322612678559052
ICD_215.9,Other benign neoplasm of connective and other soft tissue of unspecified site,3.007060734816296e-4,0.7986130159146081,0.6972892158807124,0.6499614164606273,0.5329005806762577
ICD_V46.2,Dependence on machine for supplemental oxygen,3.007060734816296e-4,0.9378919805135096,0.9110772019361484,0.8844424197768885,0.781111574540954
ICD_238.75,"Myelodysplastic syndrome, unspecified",3.007060734816296e-4,0.8076826517909693,0.7046192069099393,0.7756640235139227,0.749664507510969
ICD_G25.81,Restless legs syndrome,3.007060734816296e-4,0.7302230713539056,0.6966771278942162,0.636027169542803,0.530483700558079
ICD_I26.99,Other pulmonary embolism w/out acute cor pulmonale,3.007060734816296e-4,0.784895405754196,0.6935423455346265,0.6497668961245379,0.5091451602498995
ICD_333.94,Restless legs syndrome [RLS],3.007060734816296e-4,0.736066073610021,0.69637791515067,0.636027169542803,0.530483700558079
ICD_709.9,Unspecified disorder of skin and subcutaneous tissue,3.007060734816296e-4,0.7340787809364462,0.6951190821044095,0.5831653166434484,0.5088296807182068
ICD_111.0,Pityriasis versicolor,2.9680079980005e-4,0.800917497777445,0.7559660280128263,0.6976564279740086,0.5324929087958893
ICD_F10.10,"Alcohol abuse, uncomplicated",2.9680079980005e-4,0.5557798556346802,0.5340799280887345,0.6923844086441552,0.5450600891653637
ICD_L28.0,Lichen simplex chronicus,2.9680079980005e-4,0.8461951752672617,0.8219568474838047,0.7669117713577034,0.5823048654418834
ICD_E07.9,"Disorder of thyroid, unspecified",2.9680079980005e-4,0.6889830567715757,0.668728427237132,0.689064680663485,0.5360394360590915
ICD_454.8,Varicose veins of the lower extremities with other complications,2.9680079980005e-4,0.8176108789638987,0.7498450585265921,0.848003278114188,0.6736295204627191
ICD_R80.9,"Proteinuria, unspecified",2.9680079980005e-4,0.730541707135943,0.6780980481815349,0.6605964876643066,0.5134815530004284
ICD_B36.0,Pityriasis versicolor-B36.0,2.9680079980005e-4,0.7950550724828385,0.7473591895343779,0.6976564279740086,0.5324929087958893
ICD_246.9,Unspecified disorder of thyroid,2.9680079980005e-4,0.687132353243532,0.6684100323781624,0.689064680663485,0.5360394360590915
ICD_F84.0,Autistic disorder,2.9680079980005e-4,0.7621667298549356,0.7680611673409034,0.8628570582667116,0.6784655201765215
ICD_959.3,"Injury, other and unspecified, elbow, forearm, and wrist",2.928955261184704e-4,0.8082053986483847,0.8141221799371275,0.8202635793750167,0.603889892902889
ICD_228.00,Hemangioma of unspecified site,2.928955261184704e-4,0.8148645403500547,0.8163519134176705,0.8141404783492776,0.5934076577826848
ICD_573.8,Other specified disorders of liver,2.928955261184704e-4,0.6343509717690452,0.5922433442095806,0.5546946323972359,0.5059011351183538
ICD_S69.90XA,"Unspecified injury of unspecified wrist, hand and finger(s), initial encounter",2.928955261184704e-4,0.8126533314418121,0.8018517993095948,0.8097674456855839,0.6129685575711222
ICD_J35.01,Chronic tonsillitis-J35.01,2.928955261184704e-4,0.9041717090100148,0.9065770661271719,0.9132973533094426,0.7355117901398286
ICD_299.00,"Autistic disorder, current or active state",2.928955261184704e-4,0.7706251066550708,0.776356662780824,0.8602799657058973,0.6793873732732159
ICD_R62.0,Delayed milestone in childhood,2.928955261184704e-4,0.8585869719417494,0.8477328472946106,0.7924636653158738,0.5725638542623993
ICD_R53.81,Other malaise,2.928955261184704e-4,0.6894215645759189,0.7101180350383752,0.5771144843240176,0.5064132850584213
ICD_R15.9,Full incontinence of feces-R15.9,2.928955261184704e-4,0.8434922827988758,0.8003482043912077,0.7181456718087261,0.6290992246818852
ICD_474.00,"TONSILLITIS, CHRONIC",2.928955261184704e-4,0.9052375401177266,0.9086148924402886,0.9132973533094426,0.7355117901398286
ICD_M79.672,Pain in left foot,2.928955261184704e-4,0.6365086629617522,0.6287601078167117,0.7200914920607507,0.5321348695775534
ICD_R06.2,Wheezing-R06.2,2.8899025243689076e-4,0.7471879919295834,0.6846067889053944,0.639524538015104,0.5546292665570762
ICD_216.7,"Benign neoplasm of skin of lower limb, including hip",2.8899025243689076e-4,0.7815127702412362,0.7960848555106144,0.7419983255258071,0.559870391896643
ICD_786.07,Wheezing,2.8899025243689076e-4,0.738460433948539,0.6638905447108893,0.639524538015104,0.5546292665570762
ICD_787.60,Full incontinence of feces,2.8899025243689076e-4,0.8357217923419729,0.7779511235130595,0.7377000579625682,0.6281512896935374
ICD_D12.6,"Benign neoplasm of colon, unspecified",2.8899025243689076e-4,0.7560386966129378,0.7137989554068307,0.767372458594772,0.6135187290888685
ICD_783.42,Delayed milestones,2.8899025243689076e-4,0.840543433390029,0.832921070607699,0.8147956581918846,0.5560931539766651
ICD_793.0,Nonspecific (abnormal) findings on radiological and other examination of skull and head,2.8899025243689076e-4,0.8771424981761323,0.7847931559826556,0.7601834108807037,0.5696696555925432
ICD_704.09,Other alopecia,2.8899025243689076e-4,0.8716783066906119,0.7760453269395026,0.849078162892765,0.7205344803375977
ICD_K62.89,Other specified diseases of anus and rectum-K62.89,2.8899025243689076e-4,0.776482273906392,0.7028515049679939,0.6473912937899813,0.5682643853275519
ICD_J45.901,Unspecified asthma with (acute) exacerbation,2.8899025243689076e-4,0.861404742372749,0.8439260824166485,0.8244884565803352,0.6288325029588361
ICD_E888.9,Unspecified fall,2.8899025243689076e-4,0.8317060315911834,0.8049889406575215,0.6554700510894113,0.561250006598653
ICD_R39.198,Other difficulties with micturition-R39.198,2.850849787553112e-4,0.854841515317624,0.8047613607857678,0.7985431132560731,0.6293511706024597
ICD_078.11,Condyloma acuminatum,2.850849787553112e-4,0.8443394345938176,0.8148336983503708,0.8083348466126054,0.5529473049411172
ICD_250.60,"Diabetes with neurological manifestations, type II or unspecified type, not stated as uncontrolled",2.850849787553112e-4,0.8207809281202201,0.7584457453484611,0.6870714287524188,0.5952960945570089
ICD_A63.0,Anogenital (venereal) warts,2.850849787553112e-4,0.8377510108001686,0.8100123483588593,0.8083348466126054,0.5529473049411172
ICD_V15.51,Personal history of traumatic fracture,2.850849787553112e-4,0.5865081298993297,0.586701146910841,0.6710047737978299,0.5506997051428127
ICD_Z87.81,Personal history of (healed) traumatic fracture,2.850849787553112e-4,0.5922132490626819,0.5796842257739473,0.6710047737978299,0.5506997051428127
ICD_787.01,Nausea with vomiting,2.850849787553112e-4,0.7838128387458054,0.7204229777450816,0.6681037963179592,0.53080780396009
ICD_345.40,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy",2.850849787553112e-4,0.8800837948483188,0.7951357432622472,0.8188646942514252,0.6161799397447386
ICD_M79.606,"Pain in leg, unspecified",2.850849787553112e-4,0.6462548027260987,0.6418738803493015,0.5910758190923197,0.5046205202358519
ICD_J34.89,Other specified disorders of nose and nasal sinuses-J34.89,2.850849787553112e-4,0.8687472919339541,0.8296841624273732,0.7421295893537214,0.5423454955940347
ICD_790.99,Other nonspecific findings on examination of blood,2.850849787553112e-4,0.5380212472855993,0.5799557291908616,0.608682408149579,0.5475336222500197
ICD_110.4,Dermatophytosis of foot,2.850849787553112e-4,0.739590109657143,0.7344842068544372,0.7030624901284922,0.5038089872740956
ICD_B35.3,Tinea pedis,2.850849787553112e-4,0.7365433083635214,0.7372904600903913,0.7030624901284922,0.5038089872740956
ICD_I51.9,"Heart disease, unspecified",2.8117970507373155e-4,0.7092606409575299,0.6785370462965857,0.6166008225951505,0.49461584737023034
ICD_214.1,Lipoma of other skin and subcutaneous tissue,2.8117970507373155e-4,0.7086446494855743,0.6705386409644746,0.7539638825518853,0.5464692473028671
ICD_L98.9,"Disorder of the skin and subcutaneous tissue, unspecified",2.8117970507373155e-4,0.736670481890059,0.7182490077814931,0.5904921724984461,0.5055476994072732
ICD_781.3,Lack of coordination,2.8117970507373155e-4,0.7729977238872048,0.7623079150042883,0.7409135615349091,0.5081727163348855
ICD_R11.2,"Nausea with vomiting, unspecified",2.8117970507373155e-4,0.7746846906674166,0.717965795806119,0.6872543977068728,0.5344896628714091
ICD_M79.671,Pain in right foot,2.7727443139215197e-4,0.6280070366232542,0.6070543103006755,0.6731051639231127,0.5541274838906814
ICD_155.0,"Malignant neoplasm of liver, primary",2.7727443139215197e-4,0.8377690492745923,0.7442314403202158,0.7781869019499589,0.7127336534797257
ICD_135,Sarcoidosis,2.7727443139215197e-4,0.6598522057374608,0.6368292486021807,0.6350083508901684,0.5585645019457921
ICD_J30.81,Allergic rhinitis due to animal (cat) (dog) hair and dander-J30.81,2.7727443139215197e-4,0.9035779050377049,0.9054949638576598,0.8434577459714767,0.6720045304881277
ICD_G40.209,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, w/out status epilepticus",2.7336915771057234e-4,0.8707463456174754,0.7724236170713823,0.7993057203349633,0.5889913268056506
ICD_380.10,Unspecified infective otitis externa,2.7336915771057234e-4,0.832012312788581,0.829770318277549,0.7644844577830507,0.5703152864073823
ICD_786.6,"Swelling, mass, or lump in chest",2.7336915771057234e-4,0.6676871444531624,0.6162058932184794,0.6345523723212263,0.5661775778226945
ICD_E23.0,Hypopituitarism,2.7336915771057234e-4,0.6626878531751302,0.6199539721355076,0.8020637760483226,0.6492525159629857
ICD_L85.8,Other specified epidermal thickening,2.7336915771057234e-4,0.8256325427270059,0.8148418880353223,0.759222370167158,0.5819424562406038
ICD_931,Foreign body in ear,2.7336915771057234e-4,0.9185440953415203,0.9226709331357096,0.8432802554524157,0.7861797653739653
ICD_M75.00,Adhesive capsulitis of unspecified shoulder,2.7336915771057234e-4,0.872063742565395,0.8535325269900299,0.8252429577032497,0.6718734256048412
ICD_N95.0,Postmenopausal bleeding-N95.0,2.7336915771057234e-4,0.8924312065349745,0.8611501608854673,0.8047811611656077,0.6528617746621294
ICD_695.89,Other specified erythematous condition,2.7336915771057234e-4,0.7339599700439408,0.6840385767970009,0.6027391936641372,0.5197106851834697
ICD_627.1,Postmenopausal bleeding,2.7336915771057234e-4,0.8961398425632744,0.8555129751924989,0.8047811611656077,0.6528617746621294
ICD_824.8,Unspecified closed fracture of ankle,2.7336915771057234e-4,0.7667252469086887,0.7864341909799225,0.845093244372915,0.6367206151037023
ICD_E87.1,Hypo-osmolality and hyponatremia,2.6946388402899276e-4,0.7186593317306297,0.6751512188806521,0.6815474125711786,0.5367305069498853
ICD_276.1,Hyposmolality and/or hyponatremia,2.6946388402899276e-4,0.747133839144808,0.6975433544720565,0.6815474125711786,0.5367305069498853
ICD_B37.2,Candidiasis of skin and nail,2.6946388402899276e-4,0.8023333177080892,0.7988735315060727,0.7277246519476867,0.6190071050217303
ICD_112.3,Candidiasis of skin and nails,2.6946388402899276e-4,0.7947184665831832,0.7952774038880072,0.7277246519476867,0.6190071050217303
ICD_305.00,"Nondependent alcohol abuse, unspecified drunkenness",2.6946388402899276e-4,0.5957717642909599,0.5613945753616686,0.7277119731781523,0.5415363186478359
ICD_M53.3,"Sacrococcygeal disorders, not elsewhere classified",2.6946388402899276e-4,0.7839501733286011,0.6970291723308176,0.6447115021886503,0.5319874640898408
ICD_I20.9,"Angina pectoris, unspecified",2.6946388402899276e-4,0.8822843660503623,0.8444520115269658,0.7684124975167023,0.547674807418866
ICD_753.10,Unspecified congenital cystic kidney disease,2.655586103474131e-4,0.7690731151130119,0.7219788590446725,0.6337337072362343,0.5222012430341283
ICD_K57.90,"Diverticulosis of intestine, part unspecified, w/out perforation or abscess w/out bleeding",2.655586103474131e-4,0.7896562262461821,0.7384333440871778,0.6240672648377777,0.5346135463513676
ICD_E947.9,Unspecified drug or medicinal substance causing adverse effect in therapeutic use,2.655586103474131e-4,0.7411205414055183,0.6879494440630046,0.6352203802816772,0.5348404570659652
ICD_W19.XXXA,"Unspecified fall, initial encounter",2.655586103474131e-4,0.8530112373079359,0.8182867287448425,0.7106196052695676,0.530022068359524
ICD_611.1,Hypertrophy of breast,2.655586103474131e-4,0.6323975420571829,0.6477873735159465,0.6666176079957131,0.5418806405982446
ICD_199.1,Other malignant neoplasm of unspecified site,2.655586103474131e-4,0.632108498018811,0.579080371660219,0.5541352897977265,0.508116073504825
ICD_729.2,"Unspecified neuralgia, neuritis, and radiculitis",2.655586103474131e-4,0.7792504570383912,0.6899077007637068,0.6923107024650201,0.525051494370776
ICD_294.9,Unspecified persistent mental disorders due to conditions classified elsewhere,2.655586103474131e-4,0.8335974918725751,0.8232280743357203,0.7074767252797148,0.5670364334736847
ICD_C22.0,Liver cell carcinoma,2.655586103474131e-4,0.858572261698942,0.7801568131119696,0.7835852903951624,0.675149933408886
ICD_727.41,Ganglion of joint,2.655586103474131e-4,0.6940769754674475,0.688733440687952,0.7480566332378354,0.6272814235148895
ICD_724.8,Other symptoms referable to back,2.6165333666583354e-4,0.7145232062934315,0.674895093389976,0.616330067836008,0.5301933884593767
ICD_K20.9,"Esophagitis, unspecified",2.6165333666583354e-4,0.9200315903203288,0.8294323990582647,0.8270700644260548,0.7165487735887642
ICD_B96.81,Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,2.6165333666583354e-4,0.8462982017782308,0.7551922969986439,0.7058715072682094,0.5328920768222913
ICD_D17.9,"Benign lipomatous neoplasm, unspecified",2.6165333666583354e-4,0.7287837037329795,0.6837594319440915,0.7382303308435774,0.5648601344771536
ICD_307.42,Persistent disorder of initiating or maintaining sleep,2.6165333666583354e-4,0.7224867565601386,0.6652977987419938,0.6942771152164332,0.560679724979469
ICD_611.9,Unspecified breast disorder,2.6165333666583354e-4,0.83248720233568,0.7943072395326618,0.8093116766077676,0.5976685709401222
ICD_D18.00,Hemangioma unspecified site,2.6165333666583354e-4,0.778153666641697,0.7807420830034059,0.7700466869456241,0.5994907129329595
ICD_F80.9,"Developmental disorder of speech and language, unspecified",2.6165333666583354e-4,0.8650775994113924,0.8862525810174068,0.8341579185131501,0.6142737098589465
ICD_N64.9,"Disorder of breast, unspecified",2.6165333666583354e-4,0.830120685685504,0.7787649765646146,0.8093116766077676,0.5976685709401222
ICD_724.6,Disorders of sacrum,2.5774806298425396e-4,0.770979318730473,0.631520108940245,0.686354628244018,0.52845249501239
ICD_D21.9,"Benign neoplasm of connective and other soft tissue, unspecified",2.5774806298425396e-4,0.8582347826107543,0.7666968515615771,0.6976560659683184,0.5205653832049351
ICD_440.21,Atherosclerosis of native arteries of the extremities with intermittent claudication,2.5774806298425396e-4,0.79285761465466,0.7815589468383631,0.7232036140433863,0.6553486568431998
ICD_565.1,Anal fistula,2.5774806298425396e-4,0.8667478226037277,0.8151545928270746,0.8232707783938653,0.7899676299554423
ICD_V16.41,"Family history of malignant neoplasm, ovary",2.5774806298425396e-4,0.6852136155419775,0.66361325739524,0.6685733103501992,0.5120181336643965
ICD_698.1,Pruritus of genital organs,2.5774806298425396e-4,0.8935090401984674,0.8411181716145036,0.6987412070217405,0.5620802198502024
ICD_Z80.41,Family history of malignant neoplasm of ovary,2.5774806298425396e-4,0.6903963028120249,0.672304802570664,0.6685733103501992,0.5120181336643965
ICD_R79.9,"Abnormal finding of blood chemistry, unspecified",2.5774806298425396e-4,0.8047988064300692,0.8047489954348602,0.7731849467573966,0.5373255756969691
ICD_569.89,Other specified disorder of intestines,2.5774806298425396e-4,0.9497616577023448,0.8795597834926268,0.8127877182752611,0.5893662521511177
ICD_M79.2,"Neuralgia and neuritis, unspecified",2.5774806298425396e-4,0.8045249169797019,0.7194973824369366,0.6524091452419017,0.5264160207691017
ICD_726.12,Bicipital tenosynovitis,2.5774806298425396e-4,0.8743283505766025,0.8502603358406919,0.8178573601545656,0.6230258901170392
